"genes"	"cluster"	"ref"	"rank"	"scores"	"logfoldchanges"	"pvals"	"pvals_adj"	"gene_names"	"asct_cell_types"
"ENSG00000143416"	"brush cell of epithelium proper of large intestine"	"rest"	21497	-1.1390903	-1.865768	0.261758592309585	0.98839978386086	"SELENBP1"	"Tuft cells"
"ENSG00000143416"	"mast cell"	"rest"	24140	-4.715445	-3.5437152	3.90136815410773e-06	0.000170389985893356	"SELENBP1"	"Tuft cells"
"ENSG00000143416"	"T follicular helper cell"	"rest"	24191	-5.6015153	-5.6236544	5.28918213578046e-08	2.10996883436183e-06	"SELENBP1"	"Tuft cells"
"ENSG00000143416"	"epithelial cell of large intestine"	"rest"	589	20.682135	1.7691802	9.48973396869645e-92	3.45279232655373e-90	"SELENBP1"	"Tuft cells"
"ENSG00000143416"	"goblet cell"	"rest"	3161	0.906434	0.38256815	0.365373707562226	0.972815117795036	"SELENBP1"	"Tuft cells"
"ENSG00000143416"	"T cell"	"rest"	24287	-5.6999617	-5.4570847	3.02037503744034e-08	1.32863848944268e-06	"SELENBP1"	"Tuft cells"
"ENSG00000143416"	"nan"	"rest"	1954	4.6171274	0.1534495	3.89791301190444e-06	9.25356362044291e-06	"SELENBP1"	"Tuft cells"
"ENSG00000143416"	"myofibroblast"	"rest"	22652	-3.2690475	-0.6169214	0.00110026158904025	0.00394330393934654	"SELENBP1"	"Tuft cells"
"ENSG00000143416"	"T-helper 17 cell"	"rest"	24163	-5.4581046	-3.4903421	8.88143056404339e-08	2.87574596539198e-06	"SELENBP1"	"Tuft cells"
"ENSG00000143416"	"consensus molecular subtype 1 epithelial cell"	"rest"	22244	-2.3728948	-0.5592397	0.0177989918165786	0.058485139462981	"SELENBP1"	"Tuft cells"
"ENSG00000143416"	"gamma-delta T cell"	"rest"	23700	-3.073806	-2.2744153	0.00238673710798133	0.0450307571516663	"SELENBP1"	"Tuft cells"
"ENSG00000143416"	"consensus molecular subtype 3 epithelial cell"	"rest"	7233	1.6681688	0.31276464	0.0955047908819536	0.22895266737942	"SELENBP1"	"Tuft cells"
"ENSG00000148600"	"natural killer cell"	"rest"	16347	-0.7253452	-0.6854956	0.468558185681455	0.959072745086002	"CDHR1"	"epithelial stem cells"
"ENSG00000148600"	"B cell"	"rest"	21986	-6.4028196	-3.7173605	1.86286565083858e-10	1.35316875928512e-09	"CDHR1"	"epithelial stem cells"
"ENSG00000148600"	"plasma cell"	"rest"	9586	-0.38460314	-0.7673316	0.701547610909482	0.976779377238643	"CDHR1"	"epithelial stem cells"
"ENSG00000148600"	"IgA plasma cell"	"rest"	18637	-7.3815823	-3.675974	2.04329836569457e-13	8.18056515252003e-13	"CDHR1"	"epithelial stem cells"
"ENSG00000148600"	"brush cell of epithelium proper of large intestine"	"rest"	19379	-0.8423718	-24.9163	0.407566683745064	0.98839978386086	"CDHR1"	"epithelial stem cells"
"ENSG00000148600"	"myeloid cell"	"rest"	23132	-7.7768383	-5.0293865	1.09005406520039e-14	9.80205522939316e-14	"CDHR1"	"epithelial stem cells"
"ENSG00000148600"	"CD8-positive, alpha-beta T cell"	"rest"	19694	-2.9436646	-1.4369394	0.00327316201590997	0.0122769976119874	"CDHR1"	"epithelial stem cells"
"ENSG00000148600"	"pericyte"	"rest"	23532	-3.0992167	-24.924187	0.00209794002399974	0.0174689999133457	"CDHR1"	"epithelial stem cells"
"ENSG00000148600"	"gamma-delta T cell"	"rest"	22306	-2.02545	-24.919313	0.0446063662830311	0.339893828475006	"CDHR1"	"epithelial stem cells"
"ENSG00000148600"	"enterocyte of epithelium of large intestine"	"rest"	2161	1.7347134	1.0944328	0.0835547754373231	0.365339194942576	"CDHR1"	"epithelial stem cells"
"ENSG00000148600"	"glial cell"	"rest"	22834	-3.5250602	-24.92668	0.00046665764372193	0.00365980716794963	"CDHR1"	"epithelial stem cells"
"ENSG00000148600"	"CD4-positive, alpha-beta T cell"	"rest"	22300	-7.3001733	-5.4718366	4.02115130493029e-13	3.5777109314347e-12	"CDHR1"	"epithelial stem cells"
"ENSG00000148600"	"consensus molecular subtype 1 epithelial cell"	"rest"	23653	-4.424654	-24.932978	1.11813440812197e-05	7.95631986006699e-05	"CDHR1"	"epithelial stem cells"
"ENSG00000148600"	"mast cell"	"rest"	19654	-1.6087916	-2.0463142	0.108500908189784	0.443735540881705	"CDHR1"	"epithelial stem cells"
"ENSG00000148600"	"T-helper 17 cell"	"rest"	18196	-0.88145936	-0.749289	0.378418405245786	0.795199019208862	"CDHR1"	"epithelial stem cells"
"ENSG00000148600"	"myofibroblast"	"rest"	23588	-5.3397856	-6.417929	1.13747066620908e-07	7.19062890855214e-07	"CDHR1"	"epithelial stem cells"
"ENSG00000148600"	"endothelial tip cell"	"rest"	23559	-4.6286464	-24.934599	4.31493132875174e-06	3.22549704409507e-05	"CDHR1"	"epithelial stem cells"
"ENSG00000148600"	"regulatory T cell"	"rest"	23015	-5.527367	-24.942587	4.05960018801379e-08	4.05860274325015e-07	"CDHR1"	"epithelial stem cells"
"ENSG00000148600"	"goblet cell"	"rest"	900	2.6899567	1.857333	0.0075954281371366	0.109272116994728	"CDHR1"	"epithelial stem cells"
"ENSG00000148600"	"nan"	"rest"	149	22.16843	1.6978993	2.27234613165598e-108	4.00845798108736e-107	"CDHR1"	"epithelial stem cells"
"ENSG00000148600"	"smooth muscle cell of large intestine"	"rest"	22606	-3.0049312	-2.6944628	0.00274508255544584	0.0153500791362013	"CDHR1"	"epithelial stem cells"
"ENSG00000148600"	"consensus molecular subtype 3 epithelial cell"	"rest"	23490	-3.9946268	-3.306587	7.0756149100203e-05	0.000389765483784376	"CDHR1"	"epithelial stem cells"
"ENSG00000148600"	"stromal cell"	"rest"	23480	-9.11968	-4.8950152	1.24388857960861e-19	8.60291665228456e-19	"CDHR1"	"epithelial stem cells"
"ENSG00000148600"	"endothelial cell of lymphatic vessel"	"rest"	23086	-1.7652045	-24.918438	0.0802307728688701	0.560124131775978	"CDHR1"	"epithelial stem cells"
"ENSG00000148600"	"conventional dendritic cell"	"rest"	23254	-2.0590186	-24.919436	0.0411767819841399	0.268261225997293	"CDHR1"	"epithelial stem cells"
"ENSG00000148600"	"consensus molecular subtype 2 epithelial cell"	"rest"	1367	2.656799	1.0844678	0.00800319008480705	0.0363043260368784	"CDHR1"	"epithelial stem cells"
"ENSG00000148600"	"endothelial stalk cell"	"rest"	23437	-3.548562	-24.926825	0.000427412367094247	0.00333168758947604	"CDHR1"	"epithelial stem cells"
"ENSG00000148600"	"T follicular helper cell"	"rest"	21334	-2.0402417	-2.627084	0.0420701079256412	0.218206844040069	"CDHR1"	"epithelial stem cells"
"ENSG00000148600"	"epithelial cell of large intestine"	"rest"	3292	7.8912354	1.2744787	3.49297179841949e-15	1.9197976921795e-14	"CDHR1"	"epithelial stem cells"
"ENSG00000148600"	"T cell"	"rest"	22953	-2.7252676	-24.92226	0.00684482661737771	0.0609666534245382	"CDHR1"	"epithelial stem cells"
"ENSG00000148773"	"smooth muscle cell of large intestine"	"rest"	23777	-4.965839	-4.2194753	8.7517161743803e-07	1.08404058184333e-05	"MKI67"	"B "
"ENSG00000148773"	"CD8-positive, alpha-beta T cell"	"rest"	22693	-6.0235486	-2.2568226	2.04279126247764e-09	1.98143448081562e-08	"MKI67"	"B "
"ENSG00000148773"	"glial cell"	"rest"	23660	-4.987515	-26.303364	8.74288565319384e-07	1.28351659853923e-05	"MKI67"	"B "
"ENSG00000148773"	"endothelial tip cell"	"rest"	23543	-4.579219	-2.2114646	5.1918974192769e-06	3.83640991507949e-05	"MKI67"	"B "
"ENSG00000148773"	"pericyte"	"rest"	21104	-1.1604981	-0.5961459	0.246277345574387	0.657907332843098	"MKI67"	"B "
"ENSG00000148773"	"endothelial stalk cell"	"rest"	23757	-4.2674656	-3.2455838	2.33163976615401e-05	0.00024632043812585	"MKI67"	"B "
"ENSG00000148773"	"myofibroblast"	"rest"	23943	-6.805589	-3.5426173	1.60979057564675e-11	1.49264820029775e-10	"MKI67"	"B "
"ENSG00000148773"	"consensus molecular subtype 1 epithelial cell"	"rest"	1617	6.0523396	1.5640354	1.88666881393966e-09	2.34766220303378e-08	"MKI67"	"B "
"ENSG00000148773"	"T cell"	"rest"	21545	-1.9429339	-1.3112247	0.0526607442018237	0.267566994577175	"MKI67"	"B "
"ENSG00000148773"	"regulatory T cell"	"rest"	23034	-5.5693717	-2.284444	3.00625185193585e-08	3.05048348766259e-07	"MKI67"	"B "
"ENSG00000148773"	"goblet cell"	"rest"	21915	-1.6533266	-1.411507	0.0995695891203353	0.571571114221459	"MKI67"	"B "
"ENSG00000148773"	"mast cell"	"rest"	23430	-3.342562	-4.582621	0.000964142943230212	0.0159800311038849	"MKI67"	"B "
"ENSG00000148773"	"endothelial cell of lymphatic vessel"	"rest"	23643	-2.2274246	-3.5734742	0.0277276872724731	0.296385182605148	"MKI67"	"B "
"ENSG00000148773"	"epithelial cell of large intestine"	"rest"	2817	9.020708	1.1359078	2.43384456647399e-19	1.60507512819816e-18	"MKI67"	"B "
"ENSG00000148773"	"natural killer cell"	"rest"	23773	-3.8342478	-26.298763	0.000157168013495865	0.00334825469588834	"MKI67"	"B "
"ENSG00000148773"	"gamma-delta T cell"	"rest"	23078	-2.457473	-3.3086898	0.0149633716668846	0.169598772458366	"MKI67"	"B "
"ENSG00000148773"	"plasma cell"	"rest"	19215	-1.6025857	-26.293257	0.115871672939368	0.536384342651067	"MKI67"	"B "
"ENSG00000148773"	"stromal cell"	"rest"	23989	-12.966189	-4.8084073	1.4830508628389e-37	1.85773236353766e-36	"MKI67"	"B "
"ENSG00000148773"	"T follicular helper cell"	"rest"	20913	-1.8776529	-1.3261002	0.0610924075745487	0.28078462053556	"MKI67"	"B "
"ENSG00000148773"	"CD4-positive, alpha-beta T cell"	"rest"	23050	-8.949749	-3.1999164	6.70227316028569e-19	8.84004845679172e-18	"MKI67"	"B "
"ENSG00000148773"	"consensus molecular subtype 3 epithelial cell"	"rest"	13164	-0.14702767	-0.047787074	0.883130199510615	0.922685969795259	"MKI67"	"B "
"ENSG00000148773"	"IgA plasma cell"	"rest"	22015	-11.339237	-4.9719462	4.2129359002752e-29	3.96051663724755e-28	"MKI67"	"B "
"ENSG00000148773"	"B cell"	"rest"	19680	-3.8049834	-0.951529	0.000144241978725772	0.000552482533512866	"MKI67"	"B "
"ENSG00000148773"	"conventional dendritic cell"	"rest"	23886	-2.7981822	-4.9122014	0.00578272901020039	0.0603352847026963	"MKI67"	"B "
"ENSG00000148773"	"T-helper 17 cell"	"rest"	23323	-3.3205118	-2.946032	0.000980395425458162	0.0104749995260987	"MKI67"	"B "
"ENSG00000148773"	"enterocyte of epithelium of large intestine"	"rest"	23655	-3.3515816	-26.297192	0.000957455036458201	0.0124734830630152	"MKI67"	"B "
"ENSG00000148773"	"myeloid cell"	"rest"	23341	-8.348443	-2.27923	1.0341162385106e-16	1.05371092850575e-15	"MKI67"	"B "
"ENSG00000148773"	"brush cell of epithelium proper of large intestine"	"rest"	21767	-1.191734	-26.292734	0.244556357922983	0.98839978386086	"MKI67"	"B "
"ENSG00000148773"	"nan"	"rest"	101	25.839016	1.3684233	2.30887642846688e-146	5.65385246986865e-145	"MKI67"	"B "
"ENSG00000148773"	"consensus molecular subtype 2 epithelial cell"	"rest"	1432	2.5572083	0.8583136	0.0106882555004688	0.0458922036209013	"MKI67"	"B "
"ENSG00000149591"	"smooth muscle cell of large intestine"	"rest"	0	97.07262	8.460455	0	0	"TAGLN"	"CD8+ T"
"ENSG00000149591"	"myeloid cell"	"rest"	23641	-9.323558	-1.3870806	2.05361094723902e-20	2.57376066046681e-19	"TAGLN"	"CD8+ T"
"ENSG00000149591"	"plasma cell"	"rest"	22651	-2.5003488	-28.685642	0.0160336844826581	0.214608757105051	"TAGLN"	"CD8+ T"
"ENSG00000149591"	"endothelial cell of lymphatic vessel"	"rest"	24100	-3.0131967	-2.6223283	0.00308680997277615	0.0630111861834088	"TAGLN"	"CD8+ T"
"ENSG00000149591"	"consensus molecular subtype 1 epithelial cell"	"rest"	21010	-1.5684055	-0.33882856	0.117087635755677	0.276832998192824	"TAGLN"	"CD8+ T"
"ENSG00000149591"	"endothelial tip cell"	"rest"	4797	2.5758946	0.51629984	0.0100915738001002	0.0361678923599012	"TAGLN"	"CD8+ T"
"ENSG00000149591"	"nan"	"rest"	23442	-24.783564	-0.8876435	5.86482873611021e-135	1.32332651352491e-133	"TAGLN"	"CD8+ T"
"ENSG00000149591"	"goblet cell"	"rest"	24056	-3.4922278	-2.3548348	0.000595715368901383	0.0154065625173288	"TAGLN"	"CD8+ T"
"ENSG00000149591"	"myofibroblast"	"rest"	14	52.05092	5.853972	0	0	"TAGLN"	"CD8+ T"
"ENSG00000149591"	"B cell"	"rest"	24017	-13.366918	-3.1508942	3.48267038805717e-39	1.13975757176981e-37	"TAGLN"	"CD8+ T"
"ENSG00000149591"	"brush cell of epithelium proper of large intestine"	"rest"	23775	-1.859314	-28.685045	0.0747915475784555	0.98839978386086	"TAGLN"	"CD8+ T"
"ENSG00000149591"	"glial cell"	"rest"	23671	-5.0070148	-1.9393216	7.22920430858796e-07	1.08145707101634e-05	"TAGLN"	"CD8+ T"
"ENSG00000149591"	"mast cell"	"rest"	23885	-4.019301	-2.3875294	7.44611187591659e-05	0.00201988194820697	"TAGLN"	"CD8+ T"
"ENSG00000149591"	"consensus molecular subtype 2 epithelial cell"	"rest"	24003	-7.19381	-2.9911606	1.67341167177797e-12	5.64291057386566e-11	"TAGLN"	"CD8+ T"
"ENSG00000149591"	"endothelial stalk cell"	"rest"	7100	0.9639488	0.26119265	0.335333807492343	0.701408462655762	"TAGLN"	"CD8+ T"
"ENSG00000149591"	"stromal cell"	"rest"	850	18.438848	1.6628175	5.41853038545579e-74	1.33624243263149e-72	"TAGLN"	"CD8+ T"
"ENSG00000149591"	"CD8-positive, alpha-beta T cell"	"rest"	24082	-10.995634	-3.0538	3.99831560301067e-27	1.42503470265551e-25	"TAGLN"	"CD8+ T"
"ENSG00000149591"	"pericyte"	"rest"	13	26.615234	5.3274026	1.57747934883043e-103	4.27917564692736e-100	"TAGLN"	"CD8+ T"
"ENSG00000149591"	"T cell"	"rest"	23982	-4.161796	-2.1275604	4.00185936317679e-05	0.000871555704661892	"TAGLN"	"CD8+ T"
"ENSG00000149591"	"conventional dendritic cell"	"rest"	24021	-3.0966365	-1.9953557	0.00226534163125743	0.0278479610198987	"TAGLN"	"CD8+ T"
"ENSG00000149591"	"gamma-delta T cell"	"rest"	23965	-3.549128	-2.827809	0.000492763626009606	0.0132022085345878	"TAGLN"	"CD8+ T"
"ENSG00000149591"	"IgA plasma cell"	"rest"	23411	-15.495228	-3.0881689	6.52922941867469e-52	1.39828602655723e-50	"TAGLN"	"CD8+ T"
"ENSG00000149591"	"epithelial cell of large intestine"	"rest"	24193	-15.81786	-2.3357651	1.19176651744246e-54	2.11759736221544e-53	"TAGLN"	"CD8+ T"
"ENSG00000149591"	"T-helper 17 cell"	"rest"	24139	-5.3337955	-3.0867155	1.7074577658737e-07	5.17836942807956e-06	"TAGLN"	"CD8+ T"
"ENSG00000149591"	"CD4-positive, alpha-beta T cell"	"rest"	23891	-12.510853	-2.5106292	6.83163613112555e-35	1.96220664123881e-33	"TAGLN"	"CD8+ T"
"ENSG00000149591"	"natural killer cell"	"rest"	24095	-4.7324758	-2.8252995	3.30732826547987e-06	0.00011804840975647	"TAGLN"	"CD8+ T"
"ENSG00000149591"	"T follicular helper cell"	"rest"	24043	-4.8648148	-3.0335386	1.86820201349589e-06	5.36591575970453e-05	"TAGLN"	"CD8+ T"
"ENSG00000149591"	"consensus molecular subtype 3 epithelial cell"	"rest"	22867	-2.9849443	-0.66565484	0.00290288782493475	0.0111907632019512	"TAGLN"	"CD8+ T"
"ENSG00000149591"	"enterocyte of epithelium of large intestine"	"rest"	24064	-4.2463694	-2.966613	3.09711936010659e-05	0.000664438243037279	"TAGLN"	"CD8+ T"
"ENSG00000149591"	"regulatory T cell"	"rest"	24033	-9.017016	-2.429746	6.38991261629568e-19	1.72379366424578e-17	"TAGLN"	"CD8+ T"
"ENSG00000153563"	"CD8-positive, alpha-beta T cell"	"rest"	11	44.03131	5.7757406	1.2294167759239e-276	1.76558712749447e-273	"CD8A"	"CD8+ T"
"ENSG00000153563"	"natural killer cell"	"rest"	472	3.9273026	1.7906291	9.92790926858368e-05	0.00229309344260361	"CD8A"	"CD8+ T"
"ENSG00000153563"	"regulatory T cell"	"rest"	22199	-4.3600287	-1.7835265	1.3794642873259e-05	9.25735049773902e-05	"CD8A"	"CD8+ T"
"ENSG00000153563"	"IgA plasma cell"	"rest"	21505	-10.492448	-5.891048	3.14490383871272e-25	2.45694983418664e-24	"CD8A"	"CD8+ T"
"ENSG00000153563"	"T-helper 17 cell"	"rest"	648	4.783308	2.0553777	2.29227789423517e-06	5.37079390689611e-05	"CD8A"	"CD8+ T"
"ENSG00000153563"	"gamma-delta T cell"	"rest"	144	6.3391	3.2444997	1.42606435783764e-09	1.91296347429935e-07	"CD8A"	"CD8+ T"
"ENSG00000153563"	"consensus molecular subtype 1 epithelial cell"	"rest"	23991	-5.6471467	-7.8597064	2.361607129939e-08	2.56592240633425e-07	"CD8A"	"CD8+ T"
"ENSG00000153563"	"enterocyte of epithelium of large intestine"	"rest"	23020	-2.7079675	-3.5369248	0.00729930455232076	0.0640795474075365	"CD8A"	"CD8+ T"
"ENSG00000153563"	"consensus molecular subtype 3 epithelial cell"	"rest"	23950	-5.510511	-4.70286	4.85128151746234e-08	4.33208438066297e-07	"CD8A"	"CD8+ T"
"ENSG00000153563"	"endothelial cell of lymphatic vessel"	"rest"	23289	-1.9050112	-2.9198008	0.0590919328708899	0.469925227723097	"CD8A"	"CD8+ T"
"ENSG00000153563"	"smooth muscle cell of large intestine"	"rest"	23651	-4.6263704	-4.158143	4.59423150337795e-06	4.95860158812862e-05	"CD8A"	"CD8+ T"
"ENSG00000153563"	"conventional dendritic cell"	"rest"	23621	-2.4018326	-3.7052207	0.0174529363770065	0.144439318206182	"CD8A"	"CD8+ T"
"ENSG00000153563"	"plasma cell"	"rest"	18238	-1.4527254	-26.579796	0.153087841598821	0.597618351339065	"CD8A"	"CD8+ T"
"ENSG00000153563"	"endothelial tip cell"	"rest"	23877	-5.7952967	-5.860742	9.84318864594494e-09	1.07281967679509e-07	"CD8A"	"CD8+ T"
"ENSG00000153563"	"brush cell of epithelium proper of large intestine"	"rest"	21142	-1.0802948	-26.57927	0.290322856905883	0.98839978386086	"CD8A"	"CD8+ T"
"ENSG00000153563"	"stromal cell"	"rest"	23847	-11.504703	-4.304837	4.43619875783012e-30	4.48098289092531e-29	"CD8A"	"CD8+ T"
"ENSG00000153563"	"T follicular helper cell"	"rest"	23324	-3.416514	-26.585121	0.000736737357216057	0.00948665919782321	"CD8A"	"CD8+ T"
"ENSG00000153563"	"endothelial stalk cell"	"rest"	23775	-4.3218822	-4.8277073	1.8797054311535e-05	0.000202878551707257	"CD8A"	"CD8+ T"
"ENSG00000153563"	"pericyte"	"rest"	23911	-3.9747615	-26.587412	8.56393276327161e-05	0.00109984142284331	"CD8A"	"CD8+ T"
"ENSG00000153563"	"myofibroblast"	"rest"	23911	-6.639087	-4.7986927	4.98411136283698e-11	4.43447867391772e-10	"CD8A"	"CD8+ T"
"ENSG00000153563"	"mast cell"	"rest"	22768	-2.7734618	-3.4575887	0.00593471447913314	0.0639409176052765	"CD8A"	"CD8+ T"
"ENSG00000153563"	"goblet cell"	"rest"	23638	-2.724713	-26.582758	0.00713404218221009	0.104356204815145	"CD8A"	"CD8+ T"
"ENSG00000153563"	"consensus molecular subtype 2 epithelial cell"	"rest"	23077	-4.777503	-4.315159	2.22517230283627e-06	2.80027611347652e-05	"CD8A"	"CD8+ T"
"ENSG00000153563"	"B cell"	"rest"	23114	-8.862024	-4.9934673	1.72867166482884e-18	2.21775039543517e-17	"CD8A"	"CD8+ T"
"ENSG00000153563"	"epithelial cell of large intestine"	"rest"	23936	-12.063784	-5.083068	7.65935959071057e-33	8.11965284618358e-32	"CD8A"	"CD8+ T"
"ENSG00000153563"	"myeloid cell"	"rest"	23755	-9.869603	-4.6578074	1.49136207346725e-22	2.05939556909669e-21	"CD8A"	"CD8+ T"
"ENSG00000153563"	"nan"	"rest"	19907	-10.072225	-0.54369545	7.62198391105071e-24	3.57920975580673e-23	"CD8A"	"CD8+ T"
"ENSG00000153563"	"T cell"	"rest"	90	10.40241	3.8902686	3.20686794458145e-22	7.67573274500112e-20	"CD8A"	"CD8+ T"
"ENSG00000153563"	"CD4-positive, alpha-beta T cell"	"rest"	1198	3.9110684	0.7591077	9.34263415471793e-05	0.00035139588700244	"CD8A"	"CD8+ T"
"ENSG00000153563"	"glial cell"	"rest"	23321	-4.2374973	-4.382715	2.71647609792944e-05	0.000294755766465997	"CD8A"	"CD8+ T"
"ENSG00000155850"	"epithelial cell of large intestine"	"rest"	4921	5.3116493	0.5763508	1.12188871208255e-07	3.98977290848993e-07	"SLC26A2"	"goblet"
"ENSG00000155850"	"mast cell"	"rest"	102	7.6983533	2.5282605	1.33850033234454e-13	2.51370362414306e-11	"SLC26A2"	"goblet"
"ENSG00000155850"	"brush cell of epithelium proper of large intestine"	"rest"	23239	-1.5839467	-27.388926	0.125775604215197	0.98839978386086	"SLC26A2"	"goblet"
"ENSG00000155850"	"T follicular helper cell"	"rest"	23443	-3.5488546	-2.225358	0.000439552232710326	0.0062173975720683	"SLC26A2"	"goblet"
"ENSG00000155850"	"goblet cell"	"rest"	23420	-2.4950423	-1.7564259	0.0132989949862821	0.161372596220224	"SLC26A2"	"goblet"
"ENSG00000155850"	"glial cell"	"rest"	19943	-1.5898299	-0.5759911	0.112236401889613	0.3337156881906	"SLC26A2"	"goblet"
"ENSG00000155850"	"T cell"	"rest"	23748	-3.6498895	-2.2512138	0.000300404353098448	0.0048796220070163	"SLC26A2"	"goblet"
"ENSG00000155850"	"consensus molecular subtype 1 epithelial cell"	"rest"	24178	-6.9703655	-2.9514544	6.70763019538824e-12	1.11857980594405e-10	"SLC26A2"	"goblet"
"ENSG00000155850"	"natural killer cell"	"rest"	23548	-3.476669	-2.1226628	0.000566141470487865	0.00963861775487499	"SLC26A2"	"goblet"
"ENSG00000155850"	"CD8-positive, alpha-beta T cell"	"rest"	23206	-7.0220113	-1.8260322	2.9843077347261e-12	3.92136108910673e-11	"SLC26A2"	"goblet"
"ENSG00000155850"	"B cell"	"rest"	23446	-9.941789	-2.367479	7.30467906939633e-23	1.20011059757902e-21	"SLC26A2"	"goblet"
"ENSG00000155850"	"plasma cell"	"rest"	21683	-2.13003	-27.389471	0.0385502145397674	0.336930629142517	"SLC26A2"	"goblet"
"ENSG00000155850"	"enterocyte of epithelium of large intestine"	"rest"	350	6.7564955	2.6097765	7.58083242074459e-11	4.4921952116519e-09	"SLC26A2"	"goblet"
"ENSG00000155850"	"myeloid cell"	"rest"	22800	-6.8993874	-1.1243156	6.14896147533614e-12	4.65346390139047e-11	"SLC26A2"	"goblet"
"ENSG00000155850"	"gamma-delta T cell"	"rest"	22923	-2.3565743	-1.798332	0.0193139808876471	0.198874537912702	"SLC26A2"	"goblet"
"ENSG00000155850"	"T-helper 17 cell"	"rest"	21126	-1.7349879	-0.74294233	0.0833095634537443	0.325323045770908	"SLC26A2"	"goblet"
"ENSG00000155850"	"stromal cell"	"rest"	22430	-5.4417377	-0.6977236	5.50714169624485e-08	2.04209230516588e-07	"SLC26A2"	"goblet"
"ENSG00000155850"	"nan"	"rest"	86	27.204308	1.0823721	6.21688076081451e-162	1.73859022788689e-160	"SLC26A2"	"goblet"
"ENSG00000155850"	"endothelial stalk cell"	"rest"	21209	-1.4586482	-0.47681946	0.145051825370236	0.406531427458265	"SLC26A2"	"goblet"
"ENSG00000155850"	"smooth muscle cell of large intestine"	"rest"	22819	-3.2369874	-1.1185732	0.00125199508659371	0.00775201827139204	"SLC26A2"	"goblet"
"ENSG00000155850"	"endothelial tip cell"	"rest"	7185	1.4187547	0.31348246	0.156174745515134	0.353992223285347	"SLC26A2"	"goblet"
"ENSG00000155850"	"conventional dendritic cell"	"rest"	22509	-1.6058799	-0.9577682	0.109687577252687	0.509593246631229	"SLC26A2"	"goblet"
"ENSG00000155850"	"regulatory T cell"	"rest"	23759	-7.483431	-2.3117995	1.23293177838489e-13	2.25136846952046e-12	"SLC26A2"	"goblet"
"ENSG00000155850"	"CD4-positive, alpha-beta T cell"	"rest"	23382	-9.915416	-2.215623	8.23202865010149e-23	1.37749655561054e-21	"SLC26A2"	"goblet"
"ENSG00000155850"	"consensus molecular subtype 2 epithelial cell"	"rest"	16957	-1.4484037	-0.4362984	0.147792123135328	0.362305140498633	"SLC26A2"	"goblet"
"ENSG00000155850"	"IgA plasma cell"	"rest"	22401	-12.206202	-2.4989245	1.98665893330194e-33	2.21572824109792e-32	"SLC26A2"	"goblet"
"ENSG00000155850"	"myofibroblast"	"rest"	20927	-1.5964066	-0.3169917	0.11058115759088	0.241928356834671	"SLC26A2"	"goblet"
"ENSG00000155850"	"pericyte"	"rest"	22122	-1.6466761	-0.64886117	0.100132420490433	0.363892961276189	"SLC26A2"	"goblet"
"ENSG00000155850"	"endothelial cell of lymphatic vessel"	"rest"	20150	-0.80184156	-0.54108274	0.423582585684591	0.977613544996236	"SLC26A2"	"goblet"
"ENSG00000155850"	"consensus molecular subtype 3 epithelial cell"	"rest"	24009	-5.765037	-1.885831	1.11966185447288e-08	1.08473906805956e-07	"SLC26A2"	"goblet"
"ENSG00000156738"	"enterocyte of epithelium of large intestine"	"rest"	23681	-3.3819244	-4.367066	0.000852719469653288	0.0113451188730874	"MS4A1"	"B "
"ENSG00000156738"	"glial cell"	"rest"	23745	-5.205841	-5.338725	2.89313496175112e-07	4.6776819176286e-06	"MS4A1"	"B "
"ENSG00000156738"	"T-helper 17 cell"	"rest"	23854	-4.2697144	-4.9934483	2.57627590008761e-05	0.000464872134698736	"MS4A1"	"B "
"ENSG00000156738"	"plasma cell"	"rest"	19990	-1.7362902	-27.255383	0.0892065603783588	0.484924651845674	"MS4A1"	"B "
"ENSG00000156738"	"endothelial cell of lymphatic vessel"	"rest"	23925	-2.6393504	-5.570133	0.00947047177456303	0.142811672578247	"MS4A1"	"B "
"ENSG00000156738"	"T follicular helper cell"	"rest"	23431	-3.5386488	-3.3461463	0.000467824824282545	0.00654525802867282	"MS4A1"	"B "
"ENSG00000156738"	"consensus molecular subtype 3 epithelial cell"	"rest"	24179	-6.960436	-27.273481	7.44674353090827e-12	1.03298179865679e-10	"MS4A1"	"B "
"ENSG00000156738"	"smooth muscle cell of large intestine"	"rest"	24018	-5.9245667	-7.6230025	5.52947666212073e-09	9.42713989029438e-08	"MS4A1"	"B "
"ENSG00000156738"	"brush cell of epithelium proper of large intestine"	"rest"	22278	-1.2911588	-27.254843	0.208460467276612	0.98839978386086	"MS4A1"	"B "
"ENSG00000156738"	"CD4-positive, alpha-beta T cell"	"rest"	23341	-9.784274	-3.1471155	3.42131903741009e-22	5.52434411238954e-21	"MS4A1"	"B "
"ENSG00000156738"	"endothelial stalk cell"	"rest"	23996	-5.0821924	-4.3397512	5.34941825488566e-07	7.6063306508316e-06	"MS4A1"	"B "
"ENSG00000156738"	"epithelial cell of large intestine"	"rest"	24127	-14.6804285	-6.0830317	2.41711656814294e-47	3.6203364352541e-46	"MS4A1"	"B "
"ENSG00000156738"	"IgA plasma cell"	"rest"	22317	-12.012341	-4.461168	2.2115748326275e-32	2.36917016076207e-31	"MS4A1"	"B "
"ENSG00000156738"	"stromal cell"	"rest"	24040	-13.628716	-4.210158	3.05599237040127e-41	4.15649012428839e-40	"MS4A1"	"B "
